Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2558","Rape and Mustardseed","2019","2019","kcal/cap/d","1.73","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2558","Rape and Mustardseed","2019","2019","g/cap/d","0.08","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2558","Rape and Mustardseed","2019","2019","g/cap/d","0.13","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2558","Rape and Mustardseed","2020","2020","kcal/cap/d","2.12","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2558","Rape and Mustardseed","2020","2020","g/cap/d","0.09","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2558","Rape and Mustardseed","2020","2020","g/cap/d","0.15","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2558","Rape and Mustardseed","2021","2021","kcal/cap/d","0.85","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2558","Rape and Mustardseed","2021","2021","g/cap/d","0.04","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2558","Rape and Mustardseed","2021","2021","g/cap/d","0.06","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2558","Rape and Mustardseed","2022","2022","kcal/cap/d","1.08","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2558","Rape and Mustardseed","2022","2022","g/cap/d","0.05","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2558","Rape and Mustardseed","2022","2022","g/cap/d","0.08","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2560","Coconuts - Incl Copra","2010","2010","kcal/cap/d","2.25","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2560","Coconuts - Incl Copra","2010","2010","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2560","Coconuts - Incl Copra","2010","2010","g/cap/d","0.21","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2560","Coconuts - Incl Copra","2011","2011","kcal/cap/d","2.48","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2560","Coconuts - Incl Copra","2011","2011","g/cap/d","0.03","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2560","Coconuts - Incl Copra","2011","2011","g/cap/d","0.23","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2560","Coconuts - Incl Copra","2012","2012","kcal/cap/d","2.54","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2560","Coconuts - Incl Copra","2012","2012","g/cap/d","0.03","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2560","Coconuts - Incl Copra","2012","2012","g/cap/d","0.24","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2560","Coconuts - Incl Copra","2013","2013","kcal/cap/d","2.31","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2560","Coconuts - Incl Copra","2013","2013","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2560","Coconuts - Incl Copra","2013","2013","g/cap/d","0.22","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2560","Coconuts - Incl Copra","2014","2014","kcal/cap/d","2.44","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2560","Coconuts - Incl Copra","2014","2014","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2560","Coconuts - Incl Copra","2014","2014","g/cap/d","0.23","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2560","Coconuts - Incl Copra","2015","2015","kcal/cap/d","2.44","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2560","Coconuts - Incl Copra","2015","2015","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2560","Coconuts - Incl Copra","2015","2015","g/cap/d","0.23","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2560","Coconuts - Incl Copra","2016","2016","kcal/cap/d","2.43","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2560","Coconuts - Incl Copra","2016","2016","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2560","Coconuts - Incl Copra","2016","2016","g/cap/d","0.23","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2560","Coconuts - Incl Copra","2017","2017","kcal/cap/d","2.43","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2560","Coconuts - Incl Copra","2017","2017","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2560","Coconuts - Incl Copra","2017","2017","g/cap/d","0.23","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2560","Coconuts - Incl Copra","2018","2018","kcal/cap/d","2.48","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2560","Coconuts - Incl Copra","2018","2018","g/cap/d","0.03","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2560","Coconuts - Incl Copra","2018","2018","g/cap/d","0.23","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2560","Coconuts - Incl Copra","2019","2019","kcal/cap/d","2.34","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2560","Coconuts - Incl Copra","2019","2019","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2560","Coconuts - Incl Copra","2019","2019","g/cap/d","0.22","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2560","Coconuts - Incl Copra","2020","2020","kcal/cap/d","2.1","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2560","Coconuts - Incl Copra","2020","2020","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2560","Coconuts - Incl Copra","2020","2020","g/cap/d","0.2","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2560","Coconuts - Incl Copra","2021","2021","kcal/cap/d","2.72","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2560","Coconuts - Incl Copra","2021","2021","g/cap/d","0.03","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2560","Coconuts - Incl Copra","2021","2021","g/cap/d","0.26","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2560","Coconuts - Incl Copra","2022","2022","kcal/cap/d","2.75","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2560","Coconuts - Incl Copra","2022","2022","g/cap/d","0.03","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2560","Coconuts - Incl Copra","2022","2022","g/cap/d","0.26","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2561","Sesame seed","2010","2010","kcal/cap/d","1.47","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2561","Sesame seed","2010","2010","g/cap/d","0.05","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2561","Sesame seed","2010","2010","g/cap/d","0.12","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2561","Sesame seed","2011","2011","kcal/cap/d","1.56","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2561","Sesame seed","2011","2011","g/cap/d","0.05","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2561","Sesame seed","2011","2011","g/cap/d","0.13","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2561","Sesame seed","2012","2012","kcal/cap/d","1.63","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2561","Sesame seed","2012","2012","g/cap/d","0.05","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2561","Sesame seed","2012","2012","g/cap/d","0.14","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2561","Sesame seed","2013","2013","kcal/cap/d","1.54","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2561","Sesame seed","2013","2013","g/cap/d","0.05","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2561","Sesame seed","2013","2013","g/cap/d","0.13","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2561","Sesame seed","2014","2014","kcal/cap/d","1.53","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2561","Sesame seed","2014","2014","g/cap/d","0.05","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2561","Sesame seed","2014","2014","g/cap/d","0.13","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2561","Sesame seed","2015","2015","kcal/cap/d","1.14","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2561","Sesame seed","2015","2015","g/cap/d","0.04","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2561","Sesame seed","2015","2015","g/cap/d","0.1","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2561","Sesame seed","2016","2016","kcal/cap/d","1.09","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2561","Sesame seed","2016","2016","g/cap/d","0.04","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2561","Sesame seed","2016","2016","g/cap/d","0.09","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2561","Sesame seed","2017","2017","kcal/cap/d","0.99","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2561","Sesame seed","2017","2017","g/cap/d","0.03","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2561","Sesame seed","2017","2017","g/cap/d","0.08","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2561","Sesame seed","2018","2018","kcal/cap/d","0.58","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2561","Sesame seed","2018","2018","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2561","Sesame seed","2018","2018","g/cap/d","0.05","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2561","Sesame seed","2019","2019","kcal/cap/d","0.65","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2561","Sesame seed","2019","2019","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2561","Sesame seed","2019","2019","g/cap/d","0.05","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2561","Sesame seed","2020","2020","kcal/cap/d","0.93","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2561","Sesame seed","2020","2020","g/cap/d","0.03","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2561","Sesame seed","2020","2020","g/cap/d","0.08","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2561","Sesame seed","2021","2021","kcal/cap/d","1.06","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2561","Sesame seed","2021","2021","g/cap/d","0.04","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2561","Sesame seed","2021","2021","g/cap/d","0.09","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2561","Sesame seed","2022","2022","kcal/cap/d","1.3","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2561","Sesame seed","2022","2022","g/cap/d","0.04","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2561","Sesame seed","2022","2022","g/cap/d","0.11","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2563","Olives (including preserved)","2010","2010","kcal/cap/d","3.8","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2563","Olives (including preserved)","2010","2010","g/cap/d","0.03","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2563","Olives (including preserved)","2010","2010","g/cap/d","0.38","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2563","Olives (including preserved)","2011","2011","kcal/cap/d","1.94","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2563","Olives (including preserved)","2011","2011","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2563","Olives (including preserved)","2011","2011","g/cap/d","0.19","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2563","Olives (including preserved)","2012","2012","kcal/cap/d","2.65","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2563","Olives (including preserved)","2012","2012","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2563","Olives (including preserved)","2012","2012","g/cap/d","0.26","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2563","Olives (including preserved)","2013","2013","kcal/cap/d","2.36","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2563","Olives (including preserved)","2013","2013","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2563","Olives (including preserved)","2013","2013","g/cap/d","0.24","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2563","Olives (including preserved)","2014","2014","kcal/cap/d","1.83","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2563","Olives (including preserved)","2014","2014","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2563","Olives (including preserved)","2014","2014","g/cap/d","0.18","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2563","Olives (including preserved)","2015","2015","kcal/cap/d","2.18","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2563","Olives (including preserved)","2015","2015","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2563","Olives (including preserved)","2015","2015","g/cap/d","0.22","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2563","Olives (including preserved)","2016","2016","kcal/cap/d","2.05","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2563","Olives (including preserved)","2016","2016","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2563","Olives (including preserved)","2016","2016","g/cap/d","0.21","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2563","Olives (including preserved)","2017","2017","kcal/cap/d","2.16","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2563","Olives (including preserved)","2017","2017","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2563","Olives (including preserved)","2017","2017","g/cap/d","0.22","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2563","Olives (including preserved)","2018","2018","kcal/cap/d","1.93","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2563","Olives (including preserved)","2018","2018","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2563","Olives (including preserved)","2018","2018","g/cap/d","0.19","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2563","Olives (including preserved)","2019","2019","kcal/cap/d","1.79","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2563","Olives (including preserved)","2019","2019","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2563","Olives (including preserved)","2019","2019","g/cap/d","0.18","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2563","Olives (including preserved)","2020","2020","kcal/cap/d","1.4","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2563","Olives (including preserved)","2020","2020","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2563","Olives (including preserved)","2020","2020","g/cap/d","0.14","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2563","Olives (including preserved)","2021","2021","kcal/cap/d","1.62","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2563","Olives (including preserved)","2021","2021","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2563","Olives (including preserved)","2021","2021","g/cap/d","0.16","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2563","Olives (including preserved)","2022","2022","kcal/cap/d","1.73","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2563","Olives (including preserved)","2022","2022","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2563","Olives (including preserved)","2022","2022","g/cap/d","0.17","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2570","Oilcrops, Other","2010","2010","kcal/cap/d","0.2","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2570","Oilcrops, Other","2010","2010","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2570","Oilcrops, Other","2010","2010","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2570","Oilcrops, Other","2011","2011","kcal/cap/d","0.16","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2570","Oilcrops, Other","2011","2011","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2570","Oilcrops, Other","2011","2011","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2570","Oilcrops, Other","2012","2012","kcal/cap/d","0.19","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2570","Oilcrops, Other","2012","2012","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2570","Oilcrops, Other","2012","2012","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2570","Oilcrops, Other","2013","2013","kcal/cap/d","0.29","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2570","Oilcrops, Other","2013","2013","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2570","Oilcrops, Other","2013","2013","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2570","Oilcrops, Other","2014","2014","kcal/cap/d","0.19","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2570","Oilcrops, Other","2014","2014","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2570","Oilcrops, Other","2014","2014","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2570","Oilcrops, Other","2015","2015","kcal/cap/d","0.18","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2570","Oilcrops, Other","2015","2015","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2570","Oilcrops, Other","2015","2015","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2570","Oilcrops, Other","2016","2016","kcal/cap/d","0.18","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2570","Oilcrops, Other","2016","2016","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2570","Oilcrops, Other","2016","2016","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2570","Oilcrops, Other","2017","2017","kcal/cap/d","0.18","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2570","Oilcrops, Other","2017","2017","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2570","Oilcrops, Other","2017","2017","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2570","Oilcrops, Other","2018","2018","kcal/cap/d","0.18","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2570","Oilcrops, Other","2018","2018","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2570","Oilcrops, Other","2018","2018","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2570","Oilcrops, Other","2019","2019","kcal/cap/d","0.18","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2570","Oilcrops, Other","2019","2019","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2570","Oilcrops, Other","2019","2019","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2570","Oilcrops, Other","2020","2020","kcal/cap/d","0.14","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2570","Oilcrops, Other","2020","2020","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2570","Oilcrops, Other","2020","2020","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2570","Oilcrops, Other","2021","2021","kcal/cap/d","0.17","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2570","Oilcrops, Other","2021","2021","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2570","Oilcrops, Other","2021","2021","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2570","Oilcrops, Other","2022","2022","kcal/cap/d","0.2","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2570","Oilcrops, Other","2022","2022","g/cap/d","0.01","E","Estimated value",""
